Date,Open,High,Low,Close,Volume,Share_Name,Tomorrow,Target,Close_Ratio_2,Trend_2,Close_Ratio_5,Trend_5,Close_Ratio_60,Trend_60,Close_Ratio_250,Trend_250,Close_Ratio_1000,Trend_1000
1984-02-29 00:00:00-05:00,0.0,0.8988037908146649,0.8950432538986206,0.8950432538986206,61262,CINF,0.8950432538986206,0,1.0,1.0,1.003372850751127,2.0,0.9043987695459447,9.0,0.9048812970118614,63.0,1.3029104871425439,327.0
1984-03-01 00:00:00-05:00,0.0,0.8988037908146649,0.8950432538986206,0.8950432538986206,13127,CINF,0.8950432538986206,0,1.0,0.0,1.0016836663154804,2.0,0.9066957274619972,9.0,0.9047712177853916,63.0,1.3020408816016051,327.0
1984-03-02 00:00:00-05:00,0.0,0.8988037908146649,0.8950432538986206,0.8950432538986206,21879,CINF,0.8950432538986206,0,1.0,0.0,1.0008411250707658,1.0,0.9090043825403881,9.0,0.904750578772388,62.0,1.3011724360934063,327.0
1984-03-05 00:00:00-05:00,0.0,0.8988037908146649,0.8950432538986206,0.8950432538986206,21879,CINF,0.8950432538986206,0,1.0,0.0,1.0,1.0,0.9113829744816896,8.0,0.9047712138603332,61.0,1.3003051482983117,327.0
1984-03-06 00:00:00-05:00,0.0,0.8988037908146649,0.8950432538986206,0.8950432538986206,91892,CINF,0.8875218629837036,0,1.0,0.0,1.0,0.0,0.9137740472054305,8.0,0.9048537716953112,60.0,1.2994390159028655,327.0
1984-03-07 00:00:00-05:00,0.0,0.8950433297974114,0.8875218629837036,0.8875218629837036,236294,CINF,0.8856413960456848,0,0.9957805799947035,0.0,0.9932659761963775,0.0,0.9085952952520263,8.0,0.8973591142208343,60.0,1.2876335202983664,327.0
1984-03-08 00:00:00-05:00,0.0,0.8950431293715414,0.8856413960456848,0.8856413960456848,24067,CINF,0.8724786639213562,0,0.9989394846027612,0.0,0.9932516682153988,0.0,0.909207979883516,8.0,0.8955735863271528,60.0,1.2840120814997842,327.0
1984-03-09 00:00:00-05:00,0.0,0.8818803956466635,0.8724786639213562,0.8724786639213562,107208,CINF,0.8724786639213562,0,0.992513177897205,0.0,0.9834671774239256,0.0,0.8983540482553696,8.0,0.8824243166246851,60.0,1.264073998297204,327.0
1984-03-12 00:00:00-05:00,0.0,0.8800001277703391,0.8724786639213562,0.8724786639213562,61262,CINF,0.8724786639213562,0,1.0,0.0,0.9884956636563319,0.0,0.9009706161322503,8.0,0.8825854537841217,60.0,1.2631930221745258,327.0
1984-03-13 00:00:00-05:00,0.0,0.8800001277703391,0.8724786639213562,0.8724786639213562,140026,CINF,0.8724786639213562,0,1.0,0.0,0.9935758356489541,0.0,0.9035438141767886,8.0,0.8827466498039634,60.0,1.2622445945876364,327.0
1984-03-14 00:00:00-05:00,0.0,0.8800001277703391,0.8724786639213562,0.8724786639213562,343502,CINF,0.880000114440918,1,1.0,0.0,0.9969917578546111,0.0,0.9061317525757472,8.0,0.8828272701095947,60.0,1.26129759012454,327.0
1984-03-15 00:00:00-05:00,0.0,0.8875214997072369,0.8800001144409181,0.880000114440918,258174,CINF,0.8912822008132935,1,1.0042918924967472,1.0,1.0068847571773984,1.0,0.9164489053710356,9.0,0.8905057065895031,60.0,1.2712103221012934,327.0
1984-03-16 00:00:00-05:00,0.0,0.8950431295506398,0.8912822008132935,0.8912822008132935,317247,CINF,0.8423938155174255,0,1.0063694456130536,2.0,1.01542425198262,2.0,0.930506324607006,10.0,0.9019774037534156,60.0,1.2865224814577656,327.0
1984-03-19 00:00:00-05:00,0.0,0.849915204984384,0.8423938155174254,0.8423938155174255,124711,CINF,0.8423938155174255,0,0.9718007373722923,1.0,0.9663508339437545,2.0,0.8824112500939,10.0,0.8527360294653039,59.0,1.215110180136603,327.0
1984-03-20 00:00:00-05:00,0.0,0.849915204984384,0.8423938155174254,0.8423938155174255,131275,CINF,0.8311110734939575,0,1.0,0.0,0.9730672927298779,2.0,0.8853758598274235,10.0,0.8529698191562538,59.0,1.214267055431255,327.0
1984-03-21 00:00:00-05:00,0.0,0.8386321424227874,0.8311110734939575,0.8311110734939575,91892,CINF,0.8311110734939575,0,0.9932580166944518,0.0,0.9692978552326456,2.0,0.8766358958267811,10.0,0.8418146900043951,59.0,1.1971988309620736,326.0
1984-03-22 00:00:00-05:00,0.0,0.8348716079583725,0.8311110734939575,0.8311110734939575,144402,CINF,0.8273505568504333,0,1.0,0.0,0.9804787844302805,1.0,0.879776706699329,10.0,0.8420841267091205,59.0,1.1963951751657607,326.0
1984-03-23 00:00:00-05:00,0.0,0.8311114066974631,0.8273505568504335,0.8273505568504333,140026,CINF,0.8273505568504333,0,0.9977325271958548,0.0,0.9909908231192085,0.0,0.8790621447521579,9.0,0.8385551340131582,59.0,1.190202232401536,325.0
1984-03-26 00:00:00-05:00,0.0,0.8311114066974631,0.8273505568504335,0.8273505568504333,45946,CINF,0.8273505568504333,0,1.0,0.0,0.9945750007656012,0.0,0.882411737248021,8.0,0.8388364962666186,59.0,1.189423622185737,325.0
1984-03-27 00:00:00-05:00,0.0,0.8311114066974631,0.8273505568504335,0.8273505568504333,8752,CINF,0.8348720669746399,1,1.0,0.0,0.9981851987541899,0.0,0.8858464027962833,7.0,0.8391052498515554,59.0,1.1886396081024555,325.0
1984-03-28 00:00:00-05:00,0.0,0.8423935323823546,0.8348720669746399,0.8348720669746399,74389,CINF,0.8386330008506775,1,1.0045249715750457,1.0,1.0063465050445972,1.0,0.8972717762090561,8.0,0.8469274390864525,60.0,1.1986425825483853,326.0
1984-03-29 00:00:00-05:00,0.0,0.8423939315083459,0.8386330008506775,0.8386330008506775,30631,CINF,0.8386330008506775,0,1.002247339400606,2.0,1.0090501148809876,2.0,0.9046655487212897,9.0,0.8509244696423041,61.0,1.203236648635043,326.0
1984-03-30 00:00:00-05:00,0.0,0.8423939315083459,0.8386330008506775,0.8386330008506775,56886,CINF,0.8423938155174255,1,1.0,1.0,1.0063179356640084,2.0,0.9080423104477495,9.0,0.8510803523298535,61.0,1.2024321437258658,326.0
1984-04-02 00:00:00-05:00,0.0,0.8461543533133454,0.8423938155174254,0.8423938155174255,148778,CINF,0.8423938155174255,0,1.002237212773841,1.0,1.0071945199243248,3.0,0.9155316932910766,9.0,0.8550275133043649,62.0,1.2070108635275225,327.0
1984-04-03 00:00:00-05:00,0.0,0.8461543533133454,0.8423938155174254,0.8423938155174255,15315,CINF,0.8423938155174255,0,1.0,1.0,1.0035843803185074,3.0,0.9190061310477721,8.0,0.8551711403724722,61.0,1.2061984217873933,327.0
1984-04-04 00:00:00-05:00,0.0,0.849915204984384,0.8423938155174254,0.8423938155174255,129087,CINF,0.8461537957191467,1,1.0,0.0,1.001788969757874,2.0,0.9225070402077745,8.0,0.8553148157014837,61.0,1.2053870730243215,327.0
1984-04-05 00:00:00-05:00,0.0,0.8536751802297009,0.8461537957191467,0.8461537957191467,15315,CINF,0.8499152660369873,1,1.0022267540321044,1.0,1.0044636460648377,2.0,0.9298156749030737,9.0,0.8592768355090088,61.0,1.2099468745235518,328.0
1984-04-06 00:00:00-05:00,0.0,0.8574367345130208,0.8499152660369873,0.8499152660369873,94080,CINF,0.861196756362915,1,1.0022177577568367,2.0,1.0062335449494968,3.0,0.9371116846560321,10.0,0.8632548872158524,61.0,1.2144961024181684,329.0
1984-04-09 00:00:00-05:00,0.0,0.8687181418617153,0.861196756362915,0.861196756362915,24067,CINF,0.8649576306343079,1,1.0065930752506227,2.0,1.0150706098890447,3.0,0.9525788240812738,11.0,0.8748203729947477,62.0,1.2297578032625764,330.0
1984-04-10 00:00:00-05:00,0.0,0.8762399487035144,0.8649576306343079,0.8649576306343079,35007,CINF,0.8687182068824768,1,1.0021787589219844,2.0,1.0141093292016783,4.0,0.9597329320512711,12.0,0.8787347350576935,63.0,1.2342665343769745,330.0
1984-04-11 00:00:00-05:00,0.0,0.8781199394596666,0.8687182068824768,0.8687182068824768,4376,CINF,0.8781202435493469,1,1.0021691346022077,2.0,1.0122698892228934,5.0,0.9668641766649281,13.0,0.8826361420889891,64.0,1.2387552680401333,331.0
1984-04-12 00:00:00-05:00,0.0,0.8875219009135505,0.8781202435493469,0.8781202435493469,54698,CINF,0.8912822008132935,1,1.0053823160719562,2.0,1.015659161069472,5.0,0.9800974576880215,14.0,0.8922365378617959,65.0,1.251273091309993,331.0
1984-04-13 00:00:00-05:00,0.0,0.8988036659442342,0.8912822008132935,0.8912822008132935,144402,CINF,0.9138466119766236,1,1.0074386453493838,2.0,1.0211114022413295,5.0,0.9973695359862262,15.0,0.905610081253987,66.0,1.2691100404375417,331.0
1984-04-16 00:00:00-05:00,0.0,0.9251285361958422,0.9138466119766236,0.9138466119766236,144402,CINF,0.9176077246665956,1,1.0125001667490177,2.0,1.0344828516869125,5.0,1.0247039984718802,16.0,0.9285088462635316,66.0,1.3002580953253056,332.0
1984-04-17 00:00:00-05:00,0.0,0.9251291168249924,0.9176077246665956,0.9176077246665956,179409,CINF,0.9176077246665956,0,1.0020536207836148,2.0,1.0265044519368518,5.0,1.03058726863131,17.0,0.9323160529915375,66.0,1.3046392078530373,332.0
1984-04-18 00:00:00-05:00,0.0,0.9251291168249924,0.9176077246665956,0.9176077246665956,111583,CINF,0.9176077246665956,0,1.0,1.0,1.0153977346891139,4.0,1.031894782880932,17.0,0.9322875500391101,66.0,1.303705126062125,331.0
1984-04-19 00:00:00-05:00,0.0,0.9251291168249924,0.9176077246665956,0.9176077246665956,63449,CINF,0.9176077246665956,0,1.0,0.0,1.006600911249279,3.0,1.0329140326009405,17.0,0.9322590488294253,66.0,1.3027723808622704,331.0
1984-04-23 00:00:00-05:00,0.0,0.9251291168249924,0.9176077246665956,0.9176077246665956,54698,CINF,0.9176077246665956,0,1.0,0.0,1.0008204373930767,2.0,1.0335703342833917,17.0,0.9322590488294253,65.0,1.3018340234935455,331.0
1984-04-24 00:00:00-05:00,0.0,0.9251291168249924,0.9176077246665956,0.9176077246665956,72201,CINF,0.9176077246665956,0,1.0,0.0,1.0,1.0,1.0342274705091656,17.0,0.9322732940224897,64.0,1.3008900815225735,331.0
1984-04-25 00:00:00-05:00,0.0,0.9251291168249924,0.9176077246665956,0.9176077246665956,48134,CINF,0.9176077246665956,0,1.0,0.0,1.0,0.0,1.034885442871064,17.0,0.9322875396509023,64.0,1.299947507438483,331.0
1984-04-26 00:00:00-05:00,0.0,0.9251291168249924,0.9176077246665956,0.9176077246665956,37194,CINF,0.9176077246665956,0,1.0,0.0,1.0,0.0,1.035544252965945,17.0,0.9323017857146829,64.0,1.298992466385394,331.0
1984-04-27 00:00:00-05:00,0.0,0.9251291168249924,0.9176077246665956,0.9176077246665956,194724,CINF,0.9176077246665956,0,1.0,0.0,1.0,0.0,1.0362772468476646,16.0,0.9323017857146829,64.0,1.298045733103296,330.0
1984-04-30 00:00:00-04:00,0.0,0.9251291168249924,0.9176077246665956,0.9176077246665956,45946,CINF,0.9176077246665956,0,1.0,0.0,1.0,0.0,1.0370112791410286,16.0,0.9322875353601209,64.0,1.2971072748336687,329.0
1984-05-01 00:00:00-04:00,0.0,0.9251291168249924,0.9176077246665956,0.9176077246665956,24067,CINF,0.9176077246665956,0,1.0,0.0,1.0,0.0,1.0377463520542338,16.0,0.9323017814237704,63.0,1.2961770577020721,328.0
1984-05-02 00:00:00-04:00,0.0,0.9251291168249924,0.9176077246665956,0.9176077246665956,32819,CINF,0.9176077246665956,0,1.0,0.0,1.0,0.0,1.038261522514244,16.0,0.9323730282116068,62.0,1.295241298535301,328.0
1984-05-03 00:00:00-04:00,0.0,0.9251291168249924,0.9176077246665956,0.9176077246665956,24067,CINF,0.9176077246665956,0,1.0,0.0,1.0,0.0,1.0387034919605227,16.0,0.9324442858896783,62.0,1.29430688951357,328.0
1984-05-04 00:00:00-04:00,0.0,0.9251291168249924,0.9176077246665956,0.9176077246665956,96268,CINF,0.9176077246665956,0,1.0,0.0,1.0,0.0,1.0391089621742897,16.0,0.9325013014111351,62.0,1.2933738277169335,328.0
1984-05-07 00:00:00-04:00,0.0,0.9251291168249924,0.9176077246665956,0.9176077246665956,52510,CINF,0.9288896918296814,1,1.0,0.0,1.0,0.0,1.0390352058290924,16.0,0.932558323905595,62.0,1.2924421102338588,328.0
1984-05-08 00:00:00-04:00,0.0,0.9401716982218198,0.9288896918296816,0.9288896918296814,172845,CINF,0.9364102482795716,1,1.0061099284853015,1.0,1.0098118554174271,1.0,1.0513624166877114,17.0,0.9440096762336727,63.0,1.307370083176306,329.0
1984-05-09 00:00:00-04:00,0.0,0.9439316333832192,0.9364102482795716,0.9364102482795716,8752,CINF,0.9364102482795716,0,1.0040318215254165,2.0,1.0138428806918354,2.0,1.059273388119013,18.0,0.9516235554696622,63.0,1.3169859848915986,329.0
1984-05-10 00:00:00-04:00,0.0,0.9439316333832192,0.9364102482795716,0.9364102482795716,6564,CINF,0.9288896918296814,0,1.0,1.0,1.009731793692946,2.0,1.0586729104801174,18.0,0.9515653694139341,63.0,1.316018468380613,329.0
1984-05-11 00:00:00-04:00,0.0,0.932650308314538,0.9288896918296816,0.9288896918296814,192536,CINF,0.9213677048683168,0,0.9959681784745837,0.0,0.9991912698278056,2.0,1.049724120430031,18.0,0.9438798135509426,63.0,1.3044977295976872,329.0
1984-05-14 00:00:00-04:00,0.0,0.9288890899016772,0.9213677048683168,0.9213677048683168,26255,CINF,0.9176077246665956,0,0.9959346267309681,0.0,0.9902989305235244,2.0,1.040855011755917,18.0,0.9362364391943594,62.0,1.2930054132241506,329.0
1984-05-15 00:00:00-04:00,0.0,0.9288899698418062,0.9176077246665956,0.9176077246665956,133463,CINF,0.9176077246665956,0,0.997955393997476,0.0,0.9886553412738366,1.0,1.0362405430983808,18.0,0.9324300316303483,62.0,1.286812009445367,329.0
1984-05-16 00:00:00-04:00,0.0,0.9213685776834094,0.9176077246665956,0.9176077246665956,80953,CINF,0.9176077246665956,0,1.0,0.0,0.9926773416187349,0.0,1.0358739261962797,18.0,0.932458537647956,61.0,1.285896494947207,329.0
1984-05-17 00:00:00-04:00,0.0,0.9213685776834094,0.9176077246665956,0.9176077246665956,10940,CINF,0.9176077246665956,0,1.0,0.0,0.9967321998531677,0.0,1.0355075686170123,18.0,0.9324870454085746,61.0,1.2850025839231818,328.0
1984-05-18 00:00:00-04:00,0.0,0.9213685776834094,0.9176077246665956,0.9176077246665956,17503,CINF,0.9176077246665956,0,1.0,0.0,0.9991811530673782,0.0,1.0349219498055524,18.0,0.932515554912364,61.0,1.284109914868191,328.0
1984-05-21 00:00:00-04:00,0.0,0.9251291168249924,0.9176077246665956,0.9176077246665956,50322,CINF,0.9176077246665956,0,1.0,0.0,1.0,0.0,1.0344100687604265,17.0,0.9325440661594842,61.0,1.2832252340773354,327.0
1984-05-22 00:00:00-04:00,0.0,0.9213685776834094,0.9176077246665956,0.9176077246665956,65637,CINF,0.9176077246665956,0,1.0,0.0,1.0,0.0,1.033898693826259,17.0,0.932572579150095,61.0,1.2823417714396212,327.0
1984-05-23 00:00:00-04:00,0.0,0.9213685776834094,0.9176077246665956,0.9176077246665956,56886,CINF,0.9100850224494934,0,1.0,0.0,1.0,0.0,1.0334607798290205,16.0,0.9326153524703796,60.0,1.2814595244407925,327.0
1984-05-24 00:00:00-04:00,0.0,0.921367330825513,0.9100850224494936,0.9100850224494934,94080,CINF,0.90632563829422,0,0.9958840443893143,0.0,0.993430694405036,0.0,1.0246989731889058,16.0,0.9250544766743733,59.0,1.2701600891050266,326.0
1984-05-25 00:00:00-04:00,0.0,0.913847108285702,0.90632563829422,0.90632563829422,52510,CINF,0.9006838202476501,0,0.9979303225660797,0.0,0.9917698142330877,0.0,1.0202501327053801,16.0,0.9213459536413545,58.0,1.2641502769924822,325.0
1984-05-29 00:00:00-04:00,0.0,0.906324937999712,0.9006838202476503,0.9006838202476501,63449,CINF,0.9006838202476501,0,0.9968778148781122,0.0,0.9892602151798531,0.0,1.013791856202499,16.0,0.9157436689055077,58.0,1.2555664438120393,324.0
1984-05-30 00:00:00-04:00,0.0,0.906324937999712,0.9006838202476503,0.9006838202476501,175033,CINF,0.9006838202476501,0,1.0,0.0,0.9929516639852117,0.0,1.0136845930036738,16.0,0.9158767413645666,58.0,1.2548592515810602,323.0
1984-05-31 00:00:00-04:00,0.0,0.906324937999712,0.9006838202476503,0.9006838202476501,30631,CINF,0.9006838202476501,0,1.0,0.0,0.996670765440994,0.0,1.0135773525001908,16.0,0.9160098525044347,58.0,1.2541462875597291,323.0
1984-06-01 00:00:00-04:00,0.0,0.906324937999712,0.9006838202476503,0.9006838202476501,10940,CINF,0.9006838202476501,0,1.0,0.0,0.9987487820307682,0.0,1.0133272007974519,16.0,0.9161430023419794,58.0,1.2534341332372578,323.0
1984-06-04 00:00:00-04:00,0.0,0.9138464021795476,0.9006838202476503,0.9006838202476501,4376,CINF,0.9100850224494934,1,1.0,0.0,1.0,0.0,1.0130414607313438,16.0,0.9162761908940787,58.0,1.252722787235091,323.0
1984-06-05 00:00:00-04:00,0.0,0.9176064828981384,0.9100850224494936,0.9100850224494934,115959,CINF,0.9100850224494934,0,1.0051918290066446,1.0,1.0083328841564347,1.0,1.02289433479996,17.0,0.9259393340930013,59.0,1.2650640313948136,324.0
1984-06-06 00:00:00-04:00,0.0,0.9176064828981384,0.9100850224494936,0.9100850224494934,30631,CINF,0.9138466119766236,1,1.0,1.0,1.0062366707535981,1.0,1.022174249783559,17.0,0.9260385455270695,59.0,1.264337001605795,323.0
